id,target
272,0.013019550668753276
273,0.21202912984634836
274,0.9625340372461478
275,0.05125171975380499
276,0.002604222607595304
277,0.04393058194769256
278,0.040837817679108795
279,0.0021794342376766796
280,0.008229052227501893
281,0.18214089462062114
282,0.04164984965187933
283,0.09264693484033805
284,0.7830501521029403
285,0.8403558743339586
286,0.03594347723232116
287,0.12064407268234417
288,0.8720734625625101
289,0.9071048411603312
290,0.0032541810974638374
291,0.004704707148140876
292,0.6587545412659432
293,0.023676798969069296
294,0.08749501022281564
295,0.17860327817884425
296,0.03329229514083579
297,0.006126391815211959
298,0.0903036682668477
299,0.019641139538283184
300,0.017140777986809862
301,0.002169470808925189
302,0.0202918934306651
303,0.09541581922032821
304,0.0019950031956299233
305,0.01985202063055679
306,0.005405720271580638
307,0.043667111625174865
308,0.3636945763934881
309,0.7484715737805927
310,0.7175567663931435
311,0.006373396452284887
312,0.002458378133296071
313,0.9846678484078456
314,0.006848408661497631
315,0.014926570511449282
316,0.908247715044358
317,0.33793304750066866
318,0.011436373325151603
319,0.01566413616049985
320,0.05081255771852628
321,0.903615806962165
322,0.006854953489597823
323,0.0170453243240176
324,0.3456893625207109
325,0.22872742517395667
326,0.993141102482786
327,0.030524036128376158
328,0.9073411994437198
329,0.39663035919984824
330,0.5252508376755549
331,0.16564491745033436
332,0.011285235383615044
333,0.0028454544460040257
334,0.06127196189605853
335,0.3469440983631103
336,0.08646411168299384
337,0.030525856565542294
338,0.6989840682706151
339,0.9629018601537527
340,0.5808585540533548
341,0.13822149048399157
342,0.050833354724695246
343,0.10946463053501698
344,0.2653102552864499
345,0.006329532517186433
346,0.9100674520339816
347,0.0014660713813688178
348,0.0016038980000486782
349,0.0567909113800535
350,0.3718797848445328
351,0.0013528132061340797
352,0.14337056914164986
353,0.5646334710476593
354,0.26045496027987997
355,0.005992616048319982
356,0.09064644389174793
357,0.030076810947389884
358,0.7191843650075694
359,0.18630966043118313
360,0.6310185282745331
361,0.011913628595287372
362,0.06850470131517579
363,0.9582144197548569
364,0.3484993659254047
365,0.3467071781196738
366,0.07548631756942471
367,0.04406688136848516
368,0.011978336795077253
369,0.9190535757975435
370,0.002970910325606599
371,0.006184834574006081
372,0.8553688799678857
373,0.9205075331039836
374,0.015801547103302095
375,0.8632712526240114
376,0.03842331262153877
377,0.3016984031995681
378,0.04883735164008794
379,0.024159355185613355
380,0.8604431757233689
381,0.8812673408122247
382,0.6949295042344379
383,0.10795992466697416
384,0.03441647224633267
385,0.012066541625999776
386,0.23422616216043238
387,0.24691767488963373
388,0.009675747725140177
389,0.0036317516993294064
390,0.1283591455453159
391,0.05423526793821729
392,0.16445844326994194
393,0.07254020835916915
394,0.41922094861087755
395,0.461094772032183
396,0.001666120119159777
397,0.019779252730553393
398,0.12263683892493897
399,0.44629189374134876
400,0.00599822124096995
401,0.4613159538538074
402,0.31257542461777477
403,0.020267161638405595
404,0.050091982493501865
405,0.02013721498864581
406,0.015366793408016345
407,0.22750212643165746
408,0.7097397020334633
409,0.10663493403071739
410,0.10030383654874843
411,0.1482060120654886
412,0.02271647472576682
413,0.600687656730692
414,0.11476911031735734
415,0.006633062596071106
416,0.014960198050023547
417,0.0016991551034227362
418,0.6613762820954595
419,0.16472490087435493
420,0.5227220659709485
421,0.28685686648747766
422,0.9441987631104235
423,0.7872849221201103
424,0.010660814176162724
425,0.013112459677665791
426,0.43779141516442294
427,0.015266844424148725
428,0.36292076008361684
429,0.019712757316112987
430,0.02758240562456723
431,0.16735044076631245
432,0.0032593892294418914
433,0.5555538105654251
434,0.013397781177719127
435,0.10120748972163664
436,0.020646210122211434
437,0.8864803755433588
438,0.16900197554186835
439,0.022982581920430296
440,0.005354297926444938
441,0.4983531651153428
442,0.08440847304923053
443,0.46258641032369735
444,0.0049175868128247474
445,0.9915440178867313
446,0.07931442529132063
447,0.00850545103932612
448,0.796083170174427
449,0.02497995253205063
450,0.0090559986284713
451,0.02923531978811379
452,0.10029957835067373
453,0.26102070583193787
454,0.8673366446482
455,0.25872455299873104
456,0.03677337542740713
457,0.14406867541581617
458,0.963578538357199
459,0.03874117683494509
460,0.012456857797081684
461,0.011246634013384153
462,0.01014009329868066
463,0.12156175092614156
464,0.3960954397200787
465,0.0065043583432028195
466,0.022730210046933076
467,0.9168566243671573
468,0.00722375004238936
469,0.5993321545947732
470,0.010108358452047987
471,0.20000116105605528
472,0.08086998313552038
473,0.07368135692665785
474,0.22695240561566848
475,0.047731259854173216
476,0.08551277200191076
477,0.008474175837678666
478,0.009701953745034277
479,0.2662723361161098
480,0.05851281473583755
481,0.0025281866566107545
482,0.07334356322070495
483,0.016784518908973384
484,0.16221965166772262
485,0.8087164295107997
486,0.26230712521216043
487,0.09051912471151818
488,0.008105944165841227
489,0.04455440230492621
490,0.01581049063523517
491,0.0028564964377118616
492,0.9601749876619959
493,0.045967668152272184
494,0.05668568588208781
495,0.008070487028767693
496,0.11611754647020553
497,0.002468810385239741
498,0.09892648825709731
499,0.34224621344448725
